ID,CLÁUSULA
47,"Rappi reembolsará al Aliado Comercial el valor de todas las órdenes solicitadas semanalmente por los Usuarios/Consumidores y tramitadas a través de la Plataforma Rappi en la modalidad MarketPlace, incluyendo el costo de envío y propina, que hayan sido pagadas por los Usuarios/Consumidores con Métodos de Pago In-App, la semana inmediatamente siguiente al corte semanal. De igual forma, Rappi pagará al Aliado Comercial hasta $25.00 M.N. (veinticinco pesos 00/100 Moneda Nacional) por el costo de envío de las órdenes realizadas a los Establecimientos de Comercio del Aliado Comercial por parte de los Usuarios/Consumidores que pertenezcan al Programa RappiPro, siempre y cuando dicha orden tenga el beneficio de costo de envío, de acuerdo con los términos y condiciones del Programa RappiPro.

Se aclara que la fecha de corte semanal y de pago será debidamente informada por parte de Rappi al Aliado Comercial.

Al valor total a reembolsar al Aliado Comercial se le restará: (i) El valor cobrado por Rappi por concepto de Uso y Alquiler de la Plataforma Rappi;  (ii) el valor total de las compensaciones otorgadas a los Usuarios/Consumidores en aquellas órdenes donde el Aliado Comercial haya entregado: (a) un Producto equivocado; (b) una orden incompleta; (c) un Producto en mal estado; (iii) el valor total de las compensaciones otorgadas a los Usuarios/Consumidores por órdenes reportadas como no entregadas por el Usuario/Consumidor, y, cuya entrega no pueda ser comprobada por el Aliado Comercial; (iv) Cualquier valor adicional cobrado por Rappi a los Usuarios/Consumidores en el momento de realizar la orden, independientemente del método de pago seleccionado; y (v) cualquier otro descuento aplicable de conformidad con lo establecido en los presentes Términos y Condiciones. 

Rappi pagará al Aliado Comercial el valor determinado en la cuenta bancaria relacionada a continuación: 


Titular: 
Cuenta: 
Clabe Interbancaria: 
Banco: 

Si en el escenario descrito anteriormente, los valores a restar son superiores al valor de las órdenes tramitadas con Métodos de Pago In-App, incluyendo costo de envío y propina, el Aliado Comercial deberá pagar a Rappi la diferencia entre ambos valores mediante transferencia bancaria a la cuenta determinada por Rappi para dicho fin. 

Dado que el valor cobrado por concepto de Uso y Alquiler de la Plataforma Rappi varía dependiendo de las órdenes generadas en un período _________________ (MENSUAL / BIMETRAL / TRIMESTRAL) por el Aliado Comercial, y, el reembolso de las órdenes se realiza de manera semanal, el valor a descontar semanalmente por concepto de Uso y Alquiler de la Plataforma Rappi, se determinará de conformidad con las órdenes totales del período inmediatamente anterior realizadas a la fecha del reembolso por parte de Rappi. Sin perjuicio de lo anterior, el Aliado Comercial acepta que, cada vez que éste alcance un escalón de órdenes, Rappi realice el descuento correspondiente a la diferencia entre el valor cobrado por concepto de Uso y Alquiler de la Plataforma Rappi correspondiente al escalón alcanzado y el valor efectivamente cobrado por dicho concepto las semanas anteriores de dicho período. 

El Aliado Comercial acepta el envío y recibo de facturas por medios electrónicos.

Se aclara que en ningún caso, las Partes podrán conciliar órdenes o pagos que tengan una vigencia superior a 2 (dos) meses desde su creación al interior de la Plataforma Rappi, entendiéndose que cualquier error o diferencia de una orden o pago específico deberá ser conciliado entre las Partes con anterioridad.",,,,,,,
48,"Rappi reembolsará al Aliado Comercial el valor de todas las órdenes solicitadas semanalmente por los Usuarios/Consumidores y tramitadas a través de la Plataforma Rappi en la modalidad MarketPlace, incluyendo el costo de envío y propina, que hayan sido pagadas por los Usuarios/Consumidores con Métodos de Pago In-App, la semana inmediatamente siguiente al corte semanal. De igual forma, Rappi pagará al Aliado Comercial hasta $25.00 M.N. (veinticinco pesos 00/100 Moneda Nacional) por el costo de envío de las ventas realizadas a los Establecimientos de Comercio del Aliado Comercial por parte de los Usuarios/Consumidores que pertenezcan al Programa RappiPro, siempre y cuando dicha orden tenga el beneficio de costo de envío, de acuerdo con los términos y condiciones del Programa RappiPro.

Se aclara que la fecha de corte semanal y de pago será debidamente informada por parte de Rappi al Aliado Comercial.

Al valor total a reembolsar al Aliado Comercial se le restará: (i) El valor cobrado por Rappi por concepto de Uso y Alquiler de la Plataforma Rappi;  (ii) el valor total de las compensaciones otorgadas a los Usuarios/Consumidores en aquellas ventas donde el Aliado Comercial haya entregado: (a) un Producto equivocado; (b) una orden incompleta; (c) un Producto en mal estado; (iii) el valor total de las compensaciones otorgadas a los Usuarios/Consumidores por órdenes reportadas como no entregadas por el Usuario/Consumidor, y, cuya entrega no pueda ser comprobada por el Aliado Comercial; (iv) Cualquier valor adicional cobrado por Rappi a los Usuarios/Consumidores en el momento de realizar la orden, independientemente del método de pago seleccionado; y (v) cualquier otro descuento aplicable de conformidad con lo establecido en los presentes Términos y Condiciones.

Rappi pagará al Aliado Comercial el valor determinado en la cuenta bancaria relacionada a continuación: 


Titular: 
Cuenta: 
Clabe Interbancaria: 
Banco: 

Si en el escenario descrito anteriormente, los valores a restar son superiores al valor de las ventas tramitadas con Métodos de Pago In-App, incluyendo costo de envío y propina, el Aliado Comercial deberá pagar a Rappi la diferencia entre ambos valores mediante transferencia bancaria a la cuenta determinada por Rappi para dicho fin. 

Dado que el valor cobrado por concepto de Uso y Alquiler de la Plataforma Rappi varía dependiendo de las ventas generadas en un período _________________ (MENSUAL / BIMETRAL / TRIMESTRAL) por el Aliado Comercial, y, el reembolso de las ventas se realiza de manera semanal, el valor a descontar semanalmente por concepto de Uso y Alquiler de la Plataforma Rappi, se determinará de conformidad con las ventas totales del período inmediatamente anterior realizadas a la fecha del reembolso por parte de Rappi. Sin perjuicio de lo anterior, el Aliado Comercial acepta que, cada vez que éste alcance un escalón de ventas, Rappi realice el descuento correspondiente a la diferencia entre el valor cobrado por concepto de Uso y Alquiler de la Plataforma Rappi correspondiente al escalón alcanzado y el valor efectivamente cobrado por dicho concepto las semanas anteriores de dicho período. 

El Aliado Comercial acepta el envío y recibo de facturas por medios electrónicos.

Se aclara que en ningún caso, las Partes podrán conciliar ventas o pagos que tengan una vigencia superior a 2 (dos) meses desde su creación al interior de la Plataforma Rappi, entendiéndose que cualquier error o diferencia de una orden o pago específico deberá ser conciliado entre las Partes con anterioridad.

",,,,,,,
49,Rappi efectuará las retenciones correspondientes por las ventas realizadas por el Aliado Comercial a través de la Plataforma Rappi. Dichas retenciones se realizarán sobre el valor de las ventas del Aliado Comercial . ,,,,,,,
50,"En el caso en el que Pick-Up se encuentre habilitado, el Aliado Comercial declara y acepta lo siguiente: (i) Rappi cobrará, por concepto de Uso y Alquiler de la Plataforma Rappi el ____% (_______ por ciento) + IVA del valor de las órdenes tramitadas bajo la modalidad Pick-Up; (ii) Rappi cubrirá el 35% (treinta y cinco por ciento) del valor total de las órdenes canceladas, cuya cancelación no sea culpa exclusiva del Aliado Comercial. Se aclara que dentro de dicho porcentaje no se tendrá en cuenta el valor de los Productos que no requieren preparación; (iii) El Aliado Comercial asumirá las compensaciones otorgadas a los Usuarios/Consumidores en aquellas órdenes donde el Aliado Comercial haya entregado: (a) un Producto equivocado; (b) una orden incompleta; (c) un Producto en mal estado. El descuento de dichas compensaciones se realizará sobre el valor a reembolsar semanalmente al Aliado Comercial, de conformidad con lo establecido en los presentes Términos y Condiciones; (iv) El Aliado Comercial asumirá el valor total de las compensaciones otorgadas a los Usuarios/Consumidores por órdenes reportadas como no entregadas por el Usuario/Consumidor y cuya entrega no pueda ser comprobada por el Aliado Comercial. El descuento de dichas compensaciones se realizará sobre el valor a reembolsar semanalmente al Aliado Comercial, de conformidad con lo establecido en los presentes Términos y Condiciones; (v) En aquellas órdenes en donde el Usuario/Consumidor seleccione efectivo o tarjeta débito como método de pago, el Aliado Comercial será el único responsable de cobrar el valor de la orden al Usuario/Consumidor al entregar los Productos en el Establecimiento de Comercio. El Aliado Comercial no podrá cobrar al Usuario/Consumidor un valor diferente al establecido en la Plataforma Rappi; (vi) El Aliado Comercial será el único responsable de verificar que los Productos sean entregados al Usuario/Consumidor correcto; (vii) Rappi podrá desactivar Pick-Up en cualquier momento de manera unilateral, previa notificación al Aliado Comercial.",,,,,,,
51,"En adición a los presentes Términos y Condiciones, al Aliado Comercial le aplicarán las condiciones especiales de los Aliados Comerciales Premium, de conformidad con lo establecido en el siguiente enlace: https://legalaliados.rappi.com/?page_id=6 o el enlace que Rappi informe al Aliado Comercial para tal efecto. 

Se aclara que en el caso en el que dichas condiciones especiales sean modificadas, Rappi notificará al Aliado Comercial con una anticipación mínima de 8 (ocho) días hábiles. ",,,,,,,
52,"En el caso en el que el Aliado Comercial adquiera a través de Rappi las tablets necesarias para recibir y tramitar las órdenes solicitadas por los Usuarios/Consumidores por medio de la Plataforma Rappi, el valor de la(s) misma(s) será descontado en 4 (cuatro) cuotas semanales del mismo valor, del valor total de ventas generadas semanalmente por medio de la Plataforma Rappi. Se aclara que el valor pagadero por parte del Aliado Comercial mencionado anteriormente es adicional a aquel pagado por concepto de Uso y Alquiler de la Plataforma Rappi.

En el caso en el que el Aliado Comercial no pueda cubrir el pago de la cuota semanal a partir de sus ventas, estará obligado a completar el valor faltante por medio de una transferencia bancaria a favor de Rappi a la cuenta bancaria determinada por éste último para dicho fin.

En el caso en el que cese el uso de la Plataforma Rappi por parte del Aliado Comercial, sin que el valor de la(s) tablet(s) haya sido pagado en su totalidad, el Aliado Comercial deberá pagar el valor faltante dentro de los 15 (quince) días hábiles siguientes a la fecha de terminación efectiva.",,,,,,,
53,"(i) Los presentes Términos y Condiciones aplicarán durante un periodo de __________ (______) meses, contados a partir de la suscripción de los mismos por parte del Aliado Comercial. Se aclara que la vigencia de los mismos se prorrogará automáticamente por periodos similares al finalizar cada periodo. En el caso en el que Rappi o el Aliado Comercial, no desee prorrogar los presentes Términos y Condiciones, deberá notificarlo con un periodo no inferior a 30 (treinta) días calendario a la fecha de terminación. 

(ii) En el caso en el que el Aliado Comercial desee cesar el uso de la Plataforma Rappi para ofrecer, exhibir y comercializar sus Productos, de manera anticipada, deberá notificarle a Rappi, con un periodo no inferior a 90 (noventa) días calendario a la fecha de terminación deseada. De igual manera, se obligará al Aliado Comercial a pagarle a Rappi la penalidad de mayor valor de las siguientes 2 (dos) penalidades:

(a) el 10% (diez por ciento) del valor total de las ventas realizadas por el Aliado Comercial a través de la Plataforma Rappi hasta la fecha de terminación deseada; 

(b) el 10% (diez por ciento) del valor total de las ventas futuras del Aliado Comercial a través de la Plataforma Rappi. Se aclara que el valor de las ventas futuras del Aliado Comercial se determinará de conformidad con la siguiente ecuación: 
VF = VP * (VA – ME) 
VF = Ventas futuras del Aliado Comercial.
VP = Ventas promedio del Aliado Comercial.  
VA = Vigencia de los Términos y Condiciones (en meses).
ME = Meses ejecutados de los Términos y Condiciones. 

El pago del valor de la penalidad deberá ser realizado dentro de los 30 (treinta) días siguientes a la fecha de terminación deseada, mediante transferencia bancaria a la cuenta que Rappi le señale al Aliado Comercial para ese fin. 

Para los fines del presente numeral, se entenderá que el Aliado Comercial desea cesar el uso de la Plataforma Rappi para ofrecer, exhibir y comercializar sus Productos, de manera anticipada, cuando por un periodo igual o superior a 1 (un) mes el Aliado Comercial: (1) no se conecte a la Aplicación Rappi Aliados; (2) no tramite ninguna orden; y/o (3) apague sus Establecimientos de Comercio por medio del Portal de Partners. 

(iii) En el caso en el que Rappi desee que el Aliado Comercial cese el uso de la Plataforma Rappi para ofrecer, exhibir y comercializar sus Productos, de manera anticipada, deberá notificarle al Aliado Comercial, con un periodo no inferior a 90 (noventa) días calendario a la fecha de terminación deseada. De igual manera, se obligará a no cobrar ningún valor por concepto de Uso y Alquiler de la Plataforma Rappi durante dichos 90 (noventa) días calendario anteriores al cese del uso de la Plataforma Rappi por parte del Aliado Comercial. 

(iv) En el caso en el que exista incumplimiento de las obligaciones por Rappi o el Aliado Comercial se podrá cesar el uso de la Plataforma Rappi por parte del Aliado Comercial, sin que haya lugar a indemnización. Lo anterior aplicará, en el caso en el que quien haya incumplido no subsane ni remedie el incumplimiento dentro del plazo de 10 (diez) días calendario, contados a partir de la notificación por escrito del incumplimiento. 

(v) El uso del Aliado Comercial de la Plataforma Rappi, cesará en caso de disolución o declaración de liquidación obligatoria de cualquiera de las Partes. 

(vi) Rappi podrá cesar el uso de la Plataforma Rappi por parte del Aliado Comercial, en el caso en el que identifique actuaciones irregulares en la cuenta del Aliado Comercial en el Portal de Partners, en la Aplicación Rappi Aliados y/o en la(s) tienda(s) virtual(es) del Aliado Comercial al interior de la Plataforma Rappi. ",,,,,,,
54,"El Aliado Comercial se obliga a tener exclusividad con Rappi, por lo que no podrá celebrar y/o ejecutar, de manera directa o indirecta, ningún tipo de acuerdo con un objeto igual o similar al objeto de los presentes Términos y Condiciones con cualquier empresa y/o plataforma virtual que preste servicios iguales o similares a Rappi (en adelante, “Empresa Tercera”). En caso de incumplir con esta obligación, el Aliado Comercial se verá obligado a duplicar el porcentaje acordado por concepto del Uso y Alquiler de la Plataforma Rappi. Dicho aumento aplicará de manera automática, a partir de la configuración del incumplimiento de la presente condición de exclusividad. Adicionalmente, dicho aumento en este valor se deberá aplicar de manera retroactiva por el periodo de tiempo anterior a la fecha de celebración del acuerdo con la Empresa Tercera y permanecerá hasta que el Aliado Comercial termine dicho acuerdo con dicha Empresa Tercera. 

El incumplimiento del Aliado Comercial de la obligación de exclusividad frente a Rappi, establecida en la presente condición, lo hará incurrir en el pago del 10% (diez por ciento) del valor total de las ventas realizadas a través de la Plataforma Rappi hasta el momento en que se configure el incumplimiento, y deberá ser pago dentro de los 30 (treinta) días siguientes a partir del incumplimiento.

Este incumplimiento se entenderá configurado sin necesidad de requerimiento por parte de Rappi, declarando el Aliado Comercial que renuncia a constitución en mora, y lo anterior no lo excluye de cumplir con el pago de las demás sumas de dinero que adeude a Rappi hasta ese momento. ",,,,,,,
55,"El Aliado Comercial deberá prestar el servicio de atención al cliente al Usuario/Consumidor con relación a cualquier PQR relacionada con las órdenes tramitadas por el Aliado Comercial. En el caso en el que el Usuario/Consumidor requiera asistencia con su orden, éste deberá comunicarse directamente con la línea telefónica de atención al cliente del Aliado Comercial. De esta manera, el Aliado Comercial se obliga a tener disponible un número de teléfono válido en su tienda al interior de la Plataforma Rappi para atender cualquier reclamación de los Usuarios/Consumidores.",,,,,,,
56,"El Aliado Comercial determinará: (i) el Radio de Cobertura de los Establecimientos de Comercio; y (ii) el costo de envío fijo cobrado a los Usuarios/Consumidores, siempre y cuando se encuentre dentro de los rangos mínimos y máximos determinados para ambas variables por parte de Rappi. Sin perjuicio de lo anterior, el Aliado Comercial acepta y reconoce que el Radio de Cobertura se podrá modificar de acuerdo con los presentes Términos y Condiciones. ",,,,,,,
57,"El Aliado Comercial declara y garantiza que es titular o licenciatario de los derechos necesarios sobre las imágenes y/o fotografías introducidas dentro de la Plataforma Rappi para que sean exhibidas al interior de dicha plataforma, y, garantiza que cuenta con todos los derechos y facultades necesarios para otorgar la autorización del uso de estas. De esta manera, el Aliado Comercial declara y acepta que será exclusivamente responsable por cualquier infracción de los derechos de terceros sobre la autoría o propiedad de dichas imágenes y/o fotografías. De conformidad con lo anterior, Rappi podrá eliminar los Productos, imágenes y/o fotografías contenidas en el Catálogo del Aliado Comercial que infrinjan la Ley Aplicable en materia de propiedad intelectual y/o protección al consumidor. ",,,,,,,
